ref_name,dist_name,dmos,std
I61.png,I61_03_03.png,2.37,0.657
I61.png,I61_03_04.png,2,0.632
I61.png,I61_03_05.png,1.45,0.559
I61.png,I61_04_01.png,4.27,0.772
I61.png,I61_04_02.png,2.7,0.971
I61.png,I61_04_03.png,1.73,0.772
I61.png,I61_04_04.png,1.5,0.719
I61.png,I61_04_05.png,1.23,0.423
I61.png,I61_05_01.png,4.47,0.618
I61.png,I61_05_02.png,2.17,0.86
I61.png,I61_05_03.png,1.77,0.559
I61.png,I61_05_04.png,1.83,0.734
I61.png,I61_05_05.png,1.63,0.706
I61.png,I61_06_01.png,4.6,0.554
I61.png,I61_06_02.png,4.17,0.778
I61.png,I61_06_03.png,4.33,0.699
I61.png,I61_06_04.png,3.73,0.929
I61.png,I61_06_05.png,2.4,0.987
I61.png,I61_07_01.png,2.9,1.106
I61.png,I61_07_02.png,2.47,0.957
I61.png,I61_07_03.png,2.33,1.247
I61.png,I61_07_04.png,2.8,1.046
I61.png,I61_07_05.png,1.87,0.763
I61.png,I61_08_01.png,4.6,0.49
I61.png,I61_08_02.png,3.57,0.716
I61.png,I61_08_03.png,3.1,0.978
I61.png,I61_08_04.png,2.1,0.943
I61.png,I61_08_05.png,1.7,0.64
I61.png,I61_09_01.png,4.67,0.471
I61.png,I61_09_02.png,3.4,0.917
I61.png,I61_09_03.png,3.4,1.083
I61.png,I61_09_04.png,1.6,0.8
I61.png,I61_09_05.png,1.23,0.423
I61.png,I61_10_01.png,4.27,0.772
I61.png,I61_10_02.png,4.1,0.746
I61.png,I61_10_03.png,3.63,0.836
I61.png,I61_10_04.png,1.93,0.573
I61.png,I61_10_05.png,1.47,0.562
I61.png,I61_11_01.png,4.17,0.687
I61.png,I61_11_02.png,3.3,0.971
I61.png,I61_11_03.png,2.9,0.978
I61.png,I61_11_04.png,2.6,0.757
I61.png,I61_11_05.png,2.37,0.836
I61.png,I61_12_01.png,4.63,0.482
I61.png,I61_12_02.png,3.83,0.734
I61.png,I61_12_03.png,3.23,0.667
I61.png,I61_12_04.png,2.8,0.909
I61.png,I61_12_05.png,2.63,0.752
I61.png,I61_13_01.png,3.87,0.806
I61.png,I61_13_02.png,2.83,0.969
I61.png,I61_13_03.png,2.73,0.854
I61.png,I61_13_04.png,2.47,1.024
I61.png,I61_13_05.png,2.1,1.012
I61.png,I61_14_01.png,4.47,0.499
I61.png,I61_14_02.png,3.32,0.736
I61.png,I61_14_03.png,2.67,0.83
I61.png,I61_14_04.png,2.43,0.883
I61.png,I61_14_05.png,2.3,0.737
I61.png,I61_15_01.png,3.6,0.879
I61.png,I61_15_02.png,3.2,0.748
I61.png,I61_15_03.png,2.67,0.745
I61.png,I61_15_04.png,1.8,0.4
I61.png,I61_15_05.png,1.53,0.499
I61.png,I61_16_01.png,4.67,0.471
I61.png,I61_16_02.png,4.3,0.586
I61.png,I61_16_03.png,3.57,0.92
I61.png,I61_16_04.png,3,0.966
I61.png,I61_16_05.png,1.9,0.746
I61.png,I61_17_01.png,4.53,0.718
I61.png,I61_17_02.png,4.5,0.5
I61.png,I61_17_03.png,4.1,0.651
I61.png,I61_17_04.png,2.83,0.86
I61.png,I61_17_05.png,1.93,0.854
I61.png,I61_18_01.png,4.1,0.651
I61.png,I61_18_02.png,4.43,0.496
I61.png,I61_18_03.png,4.7,0.458
I61.png,I61_18_04.png,4.1,0.79
I61.png,I61_18_05.png,3.63,0.795
I61.png,I61_19_01.png,4.48,0.5
I61.png,I61_19_02.png,3.5,0.885
I61.png,I61_19_03.png,2.5,0.719
I61.png,I61_19_04.png,1.57,0.559
I61.png,I61_19_05.png,1.03,0.18
I61.png,I61_20_01.png,4.47,0.67
I61.png,I61_20_02.png,4.57,0.616
I61.png,I61_20_03.png,4.43,0.803
I61.png,I61_20_04.png,4.03,0.836
I61.png,I61_20_05.png,4.33,0.869
I61.png,I61_21_01.png,4,0.894
I61.png,I61_21_02.png,3.27,0.929
I61.png,I61_21_03.png,2.63,0.875
I61.png,I61_21_04.png,2.27,0.892
I61.png,I61_21_05.png,1.13,0.34
I61.png,I61_22_01.png,4.27,0.772
I61.png,I61_22_02.png,4.23,0.803
I61.png,I61_22_03.png,4,0.894
I61.png,I61_22_04.png,3.1,0.79
I61.png,I61_22_05.png,2.7,0.737
I61.png,I61_23_01.png,2.9,1.136
I61.png,I61_23_02.png,2.2,0.872
I61.png,I61_23_03.png,2.53,0.957
I61.png,I61_23_04.png,2.23,0.883
I61.png,I61_23_05.png,2.23,0.989
I61.png,I61_24_01.png,3.3,1.005
I61.png,I61_24_02.png,2.3,1.005
I61.png,I61_24_03.png,1.67,0.65
I61.png,I61_24_04.png,1.53,0.846
I61.png,I61_24_05.png,1.27,0.573
I61.png,I61_25_01.png,2.67,0.978
I61.png,I61_25_02.png,3.67,0.83
I61.png,I61_25_03.png,4.17,0.778
I61.png,I61_25_04.png,4.33,0.596
I61.png,I61_25_05.png,3.53,0.763
I62.png,I62_01_01.png,4.63,0.657
I62.png,I62_01_02.png,4.03,0.605
I62.png,I62_01_03.png,2.6,0.8
I62.png,I62_01_04.png,1.87,0.67
I62.png,I62_01_05.png,1.43,0.496
I62.png,I62_02_01.png,3.8,0.748
I62.png,I62_02_02.png,2.4,0.757
I62.png,I62_02_03.png,1.8,0.6
I62.png,I62_02_04.png,1.47,0.562
I62.png,I62_02_05.png,1.47,0.499
I62.png,I62_03_01.png,4.27,0.629
I62.png,I62_03_02.png,3.47,0.763
I62.png,I62_03_03.png,2.3,0.781
I62.png,I62_03_04.png,1.8,0.6
I62.png,I62_03_05.png,1.47,0.562
I62.png,I62_04_01.png,4.53,0.67
I62.png,I62_04_02.png,2.6,1.02
I62.png,I62_04_03.png,2.3,0.781
I62.png,I62_04_04.png,2.03,1.048
I62.png,I62_04_05.png,1.4,0.554
I62.png,I62_05_01.png,4.5,0.671
I62.png,I62_05_02.png,2.03,0.836
I62.png,I62_05_03.png,1.73,0.573
I62.png,I62_05_04.png,1.63,0.605
I62.png,I62_05_05.png,1.57,0.496
I62.png,I62_06_01.png,4.17,0.86
I62.png,I62_06_02.png,4.23,0.705
I62.png,I62_06_03.png,3.94,0.669
I62.png,I62_06_04.png,3.3,0.862
I62.png,I62_06_05.png,2.4,0.879
I62.png,I62_07_01.png,3.1,0.907
I62.png,I62_07_02.png,2.73,1.062
I62.png,I62_07_03.png,2.87,0.991
I62.png,I62_07_04.png,2.6,0.917
I62.png,I62_07_05.png,2.37,0.836
I62.png,I62_08_01.png,4.5,0.619
I62.png,I62_08_02.png,3.37,0.657
I62.png,I62_08_03.png,2.8,0.872
I62.png,I62_08_04.png,1.87,0.884
I62.png,I62_08_05.png,1.8,0.872
I62.png,I62_09_01.png,4.43,0.496
I62.png,I62_09_02.png,3.9,0.978
I62.png,I62_09_03.png,3.23,1.055
I62.png,I62_09_04.png,1.73,0.772
I62.png,I62_09_05.png,1.57,0.667
I62.png,I62_10_01.png,4.23,0.803
I62.png,I62_10_02.png,4.23,0.803
I62.png,I62_10_03.png,3.93,0.814
I62.png,I62_10_04.png,1.77,0.667
I62.png,I62_10_05.png,1.47,0.718
I62.png,I62_11_01.png,4.03,0.752
I62.png,I62_11_02.png,3.5,0.885
I62.png,I62_11_03.png,2.57,0.955
I62.png,I62_11_04.png,2.68,0.778
I62.png,I62_11_05.png,2.27,0.68
I62.png,I62_12_01.png,4.53,0.499
I62.png,I62_12_02.png,4.1,0.746
I62.png,I62_12_03.png,3.03,0.752
I62.png,I62_12_04.png,2.83,0.778
I62.png,I62_12_05.png,2.37,0.657
I62.png,I62_13_01.png,3.31,0.882
I62.png,I62_13_02.png,2.67,0.83
I62.png,I62_13_03.png,2.03,0.482
I62.png,I62_13_04.png,2.33,0.83
I62.png,I62_13_05.png,2.13,0.67
I62.png,I62_14_01.png,4.37,0.547
I62.png,I62_14_02.png,3.43,0.955
I62.png,I62_14_03.png,2.57,0.844
I62.png,I62_14_04.png,2.47,0.884
I62.png,I62_14_05.png,2.2,0.6
I62.png,I62_15_01.png,3.3,0.781
I62.png,I62_15_02.png,2.2,0.702
I62.png,I62_15_03.png,2,0.816
I62.png,I62_15_04.png,1.63,0.547
I62.png,I62_15_05.png,1.5,0.5
I62.png,I62_16_01.png,4.2,0.792
I62.png,I62_16_02.png,4.47,0.562
I62.png,I62_16_03.png,3.83,0.734
I62.png,I62_16_04.png,3.1,0.87
I62.png,I62_16_05.png,2,0.816
I62.png,I62_17_01.png,4.5,0.563
I62.png,I62_17_02.png,4.3,0.586
I62.png,I62_17_03.png,3.93,0.727
I62.png,I62_17_04.png,2.67,1.043
I62.png,I62_17_05.png,1.7,0.737
I62.png,I62_18_01.png,4.38,0.484
I62.png,I62_18_02.png,4.43,0.616
I62.png,I62_18_03.png,4.37,0.657
I62.png,I62_18_04.png,3.87,0.618
I62.png,I62_18_05.png,3.07,1.093
I62.png,I62_19_01.png,4.13,0.718
I62.png,I62_19_02.png,3.93,0.629
I62.png,I62_19_03.png,2.93,0.854
I62.png,I62_19_04.png,1.83,0.86
I62.png,I62_19_05.png,1.23,0.496
I62.png,I62_20_01.png,3.97,0.875
I62.png,I62_20_02.png,4.27,0.814
I62.png,I62_20_03.png,4.27,0.814
I62.png,I62_20_04.png,4.07,0.854
I62.png,I62_20_05.png,3.53,1.024
I62.png,I62_21_01.png,4.13,0.806
I62.png,I62_21_02.png,3.37,1.08
I62.png,I62_21_03.png,3.17,1.067
I62.png,I62_21_04.png,2.97,1.251
I62.png,I62_21_05.png,1.37,0.657
I62.png,I62_22_01.png,4.4,0.49
I62.png,I62_22_02.png,4.4,0.663
I62.png,I62_22_03.png,4.13,0.763
I62.png,I62_22_04.png,3.73,0.854
I62.png,I62_22_05.png,2.8,0.945
I62.png,I62_23_01.png,2.5,0.885
I62.png,I62_23_02.png,2.4,0.712
I62.png,I62_23_03.png,1.9,0.597
I62.png,I62_23_04.png,2.17,0.734
I62.png,I62_23_05.png,1.67,0.596
I62.png,I62_24_01.png,3.23,0.989
I62.png,I62_24_02.png,2.6,0.663
I62.png,I62_24_03.png,2.07,0.772
I62.png,I62_24_04.png,1.53,0.562
I62.png,I62_24_05.png,1.27,0.442
I62.png,I62_25_01.png,3.17,0.734
I62.png,I62_25_02.png,3.13,1.024
I62.png,I62_25_03.png,3.93,0.68
I62.png,I62_25_04.png,4.03,0.875
I62.png,I62_25_05.png,3.4,0.879
I63.png,I63_01_01.png,4.67,0.471
I63.png,I63_01_02.png,4.43,0.616
I63.png,I63_01_03.png,2.6,0.712
I63.png,I63_01_04.png,1.87,0.67
I63.png,I63_01_05.png,1.3,0.458
I63.png,I63_02_01.png,3.47,0.957
I63.png,I63_02_02.png,2.47,0.67
I63.png,I63_02_03.png,1.57,0.559
I63.png,I63_02_04.png,1.27,0.442
I63.png,I63_02_05.png,1.3,0.526
I63.png,I63_03_01.png,4.5,0.5
I63.png,I63_03_02.png,3.83,0.934
I63.png,I63_03_03.png,2.77,0.667
I63.png,I63_03_04.png,1.83,0.637
I63.png,I63_03_05.png,1.5,0.5
I63.png,I63_04_01.png,4.33,0.699
I63.png,I63_04_02.png,2.8,0.945
I63.png,I63_04_03.png,1.63,0.875
I63.png,I63_04_04.png,1.33,0.596
I63.png,I63_04_05.png,1.2,0.476
I63.png,I63_05_01.png,3.77,0.92
I63.png,I63_05_02.png,2.33,0.745
I63.png,I63_05_03.png,1.8,0.6
I63.png,I63_05_04.png,1.53,0.499
I63.png,I63_05_05.png,1.53,0.562
I63.png,I63_06_01.png,3.63,0.912
I63.png,I63_06_02.png,3.48,1.103
I63.png,I63_06_03.png,3.53,0.957
I63.png,I63_06_04.png,2.83,0.86
I63.png,I63_06_05.png,1.67,0.65
I63.png,I63_07_01.png,2.9,1.075
I63.png,I63_07_02.png,2.7,1.069
I63.png,I63_07_03.png,2.57,0.989
I63.png,I63_07_04.png,2.43,1.146
I63.png,I63_07_05.png,2.4,1.281
I63.png,I63_08_01.png,4.33,0.699
I63.png,I63_08_02.png,3.7,0.823
I63.png,I63_08_03.png,2.17,1.003
I63.png,I63_08_04.png,1.4,0.554
I63.png,I63_08_05.png,1.57,0.616
I63.png,I63_09_01.png,4.57,0.559
I63.png,I63_09_02.png,3.93,0.727
I63.png,I63_09_03.png,3.43,0.803
I63.png,I63_09_04.png,2,0.672
I63.png,I63_09_05.png,1.2,0.748
I63.png,I63_10_01.png,4.07,0.892
I63.png,I63_10_02.png,4.3,0.781
I63.png,I63_10_03.png,3.9,0.79
I63.png,I63_10_04.png,2.33,0.699
I63.png,I63_10_05.png,1.7,0.737
I63.png,I63_11_01.png,3.93,0.814
I63.png,I63_11_02.png,3.93,0.814
I63.png,I63_11_03.png,3.3,0.781
I63.png,I63_11_04.png,3.07,0.929
I63.png,I63_11_05.png,2.5,0.619
I63.png,I63_12_01.png,4.6,0.663
I63.png,I63_12_02.png,3.77,0.559
I63.png,I63_12_03.png,3.57,0.844
I63.png,I63_12_04.png,2.87,0.846
I63.png,I63_12_05.png,2.47,0.846
I63.png,I63_13_01.png,3.97,1.048
I63.png,I63_13_02.png,3.1,0.79
I63.png,I63_13_03.png,2.45,0.782
I63.png,I63_13_04.png,2.57,0.92
I63.png,I63_13_05.png,2.4,0.841
I63.png,I63_14_01.png,4.61,0.605
I63.png,I63_14_02.png,3.83,0.734
I63.png,I63_14_03.png,3.43,0.803
I63.png,I63_14_04.png,2.83,0.734
I63.png,I63_14_05.png,2.33,0.83
I63.png,I63_15_01.png,3.93,0.512
I63.png,I63_15_02.png,3.17,0.82
I63.png,I63_15_03.png,2.63,0.875
I63.png,I63_15_04.png,1.67,0.65
I63.png,I63_15_05.png,1.37,0.482
I63.png,I63_16_01.png,4.53,0.763
I63.png,I63_16_02.png,4.2,0.6
I63.png,I63_16_03.png,3.77,0.761
I63.png,I63_16_04.png,3.1,0.943
I63.png,I63_16_05.png,2.43,1.055
I63.png,I63_17_01.png,4.6,0.49
I63.png,I63_17_02.png,4.57,0.559
I63.png,I63_17_03.png,4.27,0.68
I63.png,I63_17_04.png,3.3,1.005
I63.png,I63_17_05.png,1.83,0.82
I63.png,I63_18_01.png,4.43,0.667
I63.png,I63_18_02.png,4.67,0.471
I63.png,I63_18_03.png,4.53,0.562
I63.png,I63_18_04.png,4.4,0.554
I63.png,I63_18_05.png,3.53,1.024
I63.png,I63_19_01.png,4.37,0.482
I63.png,I63_19_02.png,3.9,0.651
I63.png,I63_19_03.png,2.77,0.844
I63.png,I63_19_04.png,1.37,0.547
I63.png,I63_19_05.png,1.13,0.34
I63.png,I63_20_01.png,4.67,0.65
I63.png,I63_20_02.png,4.47,0.846
I63.png,I63_20_03.png,4,1.065
I63.png,I63_20_04.png,3.03,1.251
I63.png,I63_20_05.png,3.9,1.136
I63.png,I63_21_01.png,3.93,0.573
I63.png,I63_21_02.png,2.77,0.803
I63.png,I63_21_03.png,2.6,0.917
I63.png,I63_21_04.png,2.5,0.847
I63.png,I63_21_05.png,1.3,0.458
I63.png,I63_22_01.png,4.67,0.471
I63.png,I63_22_02.png,4.47,0.718
I63.png,I63_22_03.png,4.3,0.586
I63.png,I63_22_04.png,3.83,0.637
I63.png,I63_22_05.png,3.23,0.989
I63.png,I63_23_01.png,3.6,1.052
I63.png,I63_23_02.png,2.5,1.118
I63.png,I63_23_03.png,2.1,0.87
I63.png,I63_23_04.png,2.4,0.841
I63.png,I63_23_05.png,1.97,0.657
I63.png,I63_24_01.png,3.37,0.875
I63.png,I63_24_02.png,2.67,0.978
I63.png,I63_24_03.png,2.23,0.803
I63.png,I63_24_04.png,1.33,0.537
I63.png,I63_24_05.png,1.5,0.671
I63.png,I63_25_01.png,3.3,0.9
I63.png,I63_25_02.png,3.7,0.781
I63.png,I63_25_03.png,4.23,0.803
I63.png,I63_25_04.png,3.97,0.875
I63.png,I63_25_05.png,3.59,0.744
I64.png,I64_01_01.png,4.67,0.471
I64.png,I64_01_02.png,4.4,0.554
I64.png,I64_01_03.png,3.23,0.844
I64.png,I64_01_04.png,1.83,0.637
I64.png,I64_01_05.png,1.23,0.423
I64.png,I64_02_01.png,4.13,0.718
I64.png,I64_02_02.png,2.5,0.885
I64.png,I64_02_03.png,1.55,0.614
I64.png,I64_02_04.png,1.53,0.499
I64.png,I64_02_05.png,1.43,0.496
I64.png,I64_03_01.png,4.67,0.471
I64.png,I64_03_02.png,4.07,0.442
I64.png,I64_03_03.png,2.9,0.7
I64.png,I64_03_04.png,2.17,0.453
I64.png,I64_03_05.png,1.77,0.667
I64.png,I64_04_01.png,4.32,0.642
I64.png,I64_04_02.png,3.37,0.875
I64.png,I64_04_03.png,2.07,0.998
I64.png,I64_04_04.png,1.63,0.706
I64.png,I64_04_05.png,1.4,0.49
I64.png,I64_05_01.png,4.5,0.619
I64.png,I64_05_02.png,2.4,0.611
I64.png,I64_05_03.png,1.57,0.616
I64.png,I64_05_04.png,1.6,0.49
I64.png,I64_05_05.png,1.53,0.618
I64.png,I64_06_01.png,3.8,0.833
I64.png,I64_06_02.png,3.97,0.875
I64.png,I64_06_03.png,3.65,0.935
I64.png,I64_06_04.png,3.2,1.166
I64.png,I64_06_05.png,2.67,0.789
I64.png,I64_07_01.png,2.87,0.957
I64.png,I64_07_02.png,2.53,0.884
I64.png,I64_07_03.png,1.9,0.831
I64.png,I64_07_04.png,2.3,1.069
I64.png,I64_07_05.png,2.03,0.875
I64.png,I64_08_01.png,4.4,0.554
I64.png,I64_08_02.png,4.03,0.836
I64.png,I64_08_03.png,3.07,0.929
I64.png,I64_08_04.png,2.07,0.892
I64.png,I64_08_05.png,1.73,0.772
I64.png,I64_09_01.png,4.33,0.596
I64.png,I64_09_02.png,4.1,0.7
I64.png,I64_09_03.png,3.67,0.869
I64.png,I64_09_04.png,2.1,0.7
I64.png,I64_09_05.png,1.33,0.471
I64.png,I64_10_01.png,4.23,0.616
I64.png,I64_10_02.png,3.93,0.854
I64.png,I64_10_03.png,3.97,0.657
I64.png,I64_10_04.png,2.13,0.884
I64.png,I64_10_05.png,1.4,0.554
I64.png,I64_11_01.png,3.74,0.841
I64.png,I64_11_02.png,3.37,0.605
I64.png,I64_11_03.png,2.87,0.763
I64.png,I64_11_04.png,2.8,1.077
I64.png,I64_11_05.png,2.63,0.547
I64.png,I64_12_01.png,4.47,0.67
I64.png,I64_12_02.png,4.1,0.651
I64.png,I64_12_03.png,3.34,0.69
I64.png,I64_12_04.png,2.84,0.514
I64.png,I64_12_05.png,2.6,0.663
I64.png,I64_13_01.png,3.73,1.031
I64.png,I64_13_02.png,3.37,0.948
I64.png,I64_13_03.png,2.9,0.746
I64.png,I64_13_04.png,2.53,0.957
I64.png,I64_13_05.png,2.22,0.544
I64.png,I64_14_01.png,4.47,0.618
I64.png,I64_14_02.png,3.83,0.82
I64.png,I64_14_03.png,3.33,0.869
I64.png,I64_14_04.png,2.53,0.618
I64.png,I64_14_05.png,2.2,0.6
I64.png,I64_15_01.png,3.8,0.945
I64.png,I64_15_02.png,3.13,0.884
I64.png,I64_15_03.png,2.63,0.875
I64.png,I64_15_04.png,1.47,0.499
I64.png,I64_15_05.png,1.47,0.562
I64.png,I64_16_01.png,4.43,0.761
I64.png,I64_16_02.png,4.3,0.69
I64.png,I64_16_03.png,3.57,0.761
I64.png,I64_16_04.png,2.63,0.875
I64.png,I64_16_05.png,1.53,0.618
I64.png,I64_17_01.png,4.53,0.562
I64.png,I64_17_02.png,4.57,0.496
I64.png,I64_17_03.png,4.27,0.573
I64.png,I64_17_04.png,3.8,0.6
I64.png,I64_17_05.png,1.93,0.772
I64.png,I64_18_01.png,4.3,0.586
I64.png,I64_18_02.png,4.53,0.618
I64.png,I64_18_03.png,4.67,0.471
I64.png,I64_18_04.png,4.67,0.471
I64.png,I64_18_05.png,3.97,0.657
I64.png,I64_19_01.png,4.27,0.573
I64.png,I64_19_02.png,3.8,0.702
I64.png,I64_19_03.png,2.43,0.803
I64.png,I64_19_04.png,1.32,0.467
I64.png,I64_19_05.png,1.27,0.442
I64.png,I64_20_01.png,4.33,0.83
I64.png,I64_20_02.png,4.37,0.912
I64.png,I64_20_03.png,3.93,0.964
I64.png,I64_20_04.png,3.9,0.907
I64.png,I64_20_05.png,3.53,1.056
I64.png,I64_21_01.png,2.93,0.964
I64.png,I64_21_02.png,2.39,0.973
I64.png,I64_21_03.png,2.7,0.862
I64.png,I64_21_04.png,2.07,0.772
I64.png,I64_21_05.png,1.1,0.3
I64.png,I64_22_01.png,4.37,0.706
I64.png,I64_22_02.png,4.33,0.699
I64.png,I64_22_03.png,4.07,0.68
I64.png,I64_22_04.png,3.7,0.971
I64.png,I64_22_05.png,3.07,0.929
I64.png,I64_23_01.png,3.17,1.067
I64.png,I64_23_02.png,2.37,0.948
I64.png,I64_23_03.png,2.43,0.883
I64.png,I64_23_04.png,2,0.775
I64.png,I64_23_05.png,2.43,0.883
I64.png,I64_24_01.png,3.63,0.948
I64.png,I64_24_02.png,2.63,0.875
I64.png,I64_24_03.png,2.57,0.716
I64.png,I64_24_04.png,1.8,0.833
I64.png,I64_24_05.png,1.33,0.699
I64.png,I64_25_01.png,3.83,0.637
I64.png,I64_25_02.png,4.2,0.653
I64.png,I64_25_03.png,4.4,0.757
I64.png,I64_25_04.png,4.23,0.716
I64.png,I64_25_05.png,3.5,0.764
I65.png,I65_01_01.png,4.77,0.423
I65.png,I65_01_02.png,4.4,0.757
I65.png,I65_01_03.png,2.6,0.952
I65.png,I65_01_04.png,1.9,0.7
I65.png,I65_01_05.png,1.33,0.471
I65.png,I65_02_01.png,3.53,0.67
I65.png,I65_02_02.png,2.17,0.734
I65.png,I65_02_03.png,1.67,0.537
I65.png,I65_02_04.png,1.4,0.554
I65.png,I65_02_05.png,1.13,0.34
I65.png,I65_03_01.png,4.7,0.526
I65.png,I65_03_02.png,4,0.775
I65.png,I65_03_03.png,2.6,0.663
I65.png,I65_03_04.png,1.87,0.67
I65.png,I65_03_05.png,1.5,0.5
I65.png,I65_04_01.png,4.7,0.69
I65.png,I65_04_02.png,3.2,0.98
I65.png,I65_04_03.png,1.83,0.82
I65.png,I65_04_04.png,2.5,1.232
I65.png,I65_04_05.png,1.4,0.554
I65.png,I65_05_01.png,3.77,0.955
I65.png,I65_05_02.png,2.3,0.69
I65.png,I65_05_03.png,1.97,0.657
I65.png,I65_05_04.png,1.97,0.875
I65.png,I65_05_05.png,1.73,0.727
I65.png,I65_06_01.png,4.2,0.6
I65.png,I65_06_02.png,4,0.894
I65.png,I65_06_03.png,3.52,0.798
I65.png,I65_06_04.png,3,0.931
I65.png,I65_06_05.png,2.53,0.957
I65.png,I65_07_01.png,3.33,0.943
I65.png,I65_07_02.png,2.13,0.718
I65.png,I65_07_03.png,2.33,0.943
I65.png,I65_07_04.png,2.6,1.083
I65.png,I65_07_05.png,2.13,0.921
I65.png,I65_08_01.png,4.83,0.373
I65.png,I65_08_02.png,3.6,0.712
I65.png,I65_08_03.png,2.93,1.062
I65.png,I65_08_04.png,2.17,1.157
I65.png,I65_08_05.png,1.63,0.605
I65.png,I65_09_01.png,4.5,0.563
I65.png,I65_09_02.png,4.4,0.841
I65.png,I65_09_03.png,3.4,0.879
I65.png,I65_09_04.png,1.9,0.746
I65.png,I65_09_05.png,1.3,0.458
I65.png,I65_10_01.png,4.43,0.667
I65.png,I65_10_02.png,4.4,0.554
I65.png,I65_10_03.png,3.77,0.716
I65.png,I65_10_04.png,1.53,0.562
I65.png,I65_10_05.png,1.23,0.496
I65.png,I65_11_01.png,3.5,0.619
I65.png,I65_11_02.png,3.17,0.86
I65.png,I65_11_03.png,2.73,0.727
I65.png,I65_11_04.png,2.33,0.537
I65.png,I65_11_05.png,2.3,0.737
I65.png,I65_12_01.png,4.5,0.671
I65.png,I65_12_02.png,3.47,0.67
I65.png,I65_12_03.png,2.87,0.67
I65.png,I65_12_04.png,2.5,0.922
I65.png,I65_12_05.png,1.9,0.473
I65.png,I65_13_01.png,3.33,0.869
I65.png,I65_13_02.png,3.07,0.929
I65.png,I65_13_03.png,2.43,0.803
I65.png,I65_13_04.png,1.83,0.637
I65.png,I65_13_05.png,2.3,0.781
I65.png,I65_14_01.png,4,0.683
I65.png,I65_14_02.png,3.07,0.814
I65.png,I65_14_03.png,2.63,0.795
I65.png,I65_14_04.png,2.23,0.803
I65.png,I65_14_05.png,1.97,0.605
I65.png,I65_15_01.png,3.63,0.875
I65.png,I65_15_02.png,2.43,0.716
I65.png,I65_15_03.png,2.1,0.651
I65.png,I65_15_04.png,1.43,0.496
I65.png,I65_15_05.png,1.47,0.562
I65.png,I65_16_01.png,4.67,0.471
I65.png,I65_16_02.png,4.33,0.699
I65.png,I65_16_03.png,3.77,0.716
I65.png,I65_16_04.png,3,0.856
I65.png,I65_16_05.png,1.71,0.632
I65.png,I65_17_01.png,4.63,0.657
I65.png,I65_17_02.png,4.47,0.499
I65.png,I65_17_03.png,4.67,0.471
I65.png,I65_17_04.png,3.6,0.663
I65.png,I65_17_05.png,2.57,0.883
I65.png,I65_18_01.png,4.33,0.596
I65.png,I65_18_02.png,4.7,0.458
I65.png,I65_18_03.png,4.5,0.563
I65.png,I65_18_04.png,4.47,0.67
I65.png,I65_18_05.png,3.97,0.912
I65.png,I65_19_01.png,4.57,0.496
I65.png,I65_19_02.png,3.93,0.573
I65.png,I65_19_03.png,2.5,0.619
I65.png,I65_19_04.png,1.6,0.611
I65.png,I65_19_05.png,1.27,0.442
I65.png,I65_20_01.png,4.6,0.49
I65.png,I65_20_02.png,4.3,0.69
I65.png,I65_20_03.png,4.2,0.909
I65.png,I65_20_04.png,4.3,1.005
I65.png,I65_20_05.png,3.2,1.275
I65.png,I65_21_01.png,3.9,1.012
I65.png,I65_21_02.png,2.83,0.969
I65.png,I65_21_03.png,2.77,0.883
I65.png,I65_21_04.png,2.33,0.978
I65.png,I65_21_05.png,1.27,0.442
I65.png,I65_22_01.png,4.5,0.764
I65.png,I65_22_02.png,3.53,0.957
I65.png,I65_22_03.png,3.2,1.046
I65.png,I65_22_04.png,2.83,0.969
I65.png,I65_22_05.png,2.17,0.778
I65.png,I65_23_01.png,2.97,1.303
I65.png,I65_23_02.png,3.47,1.258
I65.png,I65_23_03.png,3.03,1.197
I65.png,I65_23_04.png,2.2,1.166
I65.png,I65_23_05.png,1.9,0.907
I65.png,I65_24_01.png,3.67,0.745
I65.png,I65_24_02.png,2.97,1.048
I65.png,I65_24_03.png,2.07,0.68
I65.png,I65_24_04.png,2,0.683
I65.png,I65_24_05.png,1.37,0.605
I65.png,I65_25_01.png,3.87,0.67
I65.png,I65_25_02.png,4.07,0.573
I65.png,I65_25_03.png,4.43,0.559
I65.png,I65_25_04.png,4.47,0.562
I65.png,I65_25_05.png,3.57,0.92
I66.png,I66_01_01.png,4.63,0.482
I66.png,I66_01_02.png,4.48,0.5
I66.png,I66_01_03.png,2.97,0.836
I66.png,I66_01_04.png,1.73,0.512
I66.png,I66_01_05.png,1.4,0.554
I66.png,I66_02_01.png,3.8,0.792
I66.png,I66_02_02.png,2.83,0.778
I66.png,I66_02_03.png,1.8,0.653
I66.png,I66_02_04.png,1.53,0.562
I66.png,I66_02_05.png,1.37,0.482
I66.png,I66_03_01.png,4.63,0.482
I66.png,I66_03_02.png,4.1,0.651
I66.png,I66_03_03.png,2.83,0.734
I66.png,I66_03_04.png,2.23,0.761
I66.png,I66_03_05.png,1.5,0.563
I66.png,I66_04_01.png,4.4,0.554
I66.png,I66_04_02.png,2.57,0.955
I66.png,I66_04_03.png,1.7,0.823
I66.png,I66_04_04.png,1.67,0.907
I66.png,I66_04_05.png,1.47,0.618
I66.png,I66_05_01.png,4.07,0.854
I66.png,I66_05_02.png,2.3,0.737
I66.png,I66_05_03.png,1.9,0.746
I66.png,I66_05_04.png,1.8,0.702
