Image name,MOS,Brightness,Colorfulness,Contrast,Noisiness,Sharpness,Animal,Cityscape,Human,Indoor scene,Landscape,Night scene,Plant,Still-life,Others,Focal length,F-number,Exposure time,ISO,Brightness,Flash,Time0,Time1
09189.jpg,46.9,51.7,46.3,40.6,48.4,51.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83,2.2,0.005619,100,0.0,0,-0.707107,-0.707107
09190.jpg,69.78,64.78,64.22,65.22,67.0,67.67,0.333333,0.0,0.333333,0.0,0.333333,0.0,0.0,0.0,0.0,4.5,2.2,0.02,64,0.0,0,0.5,-0.866025
09191.jpg,13.13,32.11,22.33,28.11,23.33,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.79,2.0,0.029996,125,0.0,0,-0.5,-0.866025
09192.jpg,24.0,43.1,32.3,31.9,25.1,12.11,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.333333,0.0,4.8,2.2,0.01,800,0.42,0,-0.965926,0.258819
09193.jpg,23.4,44.8,34.6,35.9,28.1,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,2.0,0.02,50,0.0,0,-0.965926,-0.258819
09194.jpg,71.7,65.2,64.8,69.8,70.1,65.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,2.2,0.008696,25,6.30575,0,-0.5,-0.866025
09195.jpg,22.11,37.33,30.33,28.22,31.78,13.44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,2.0,0.010002,61,0.0,0,-0.707107,-0.707107
09196.jpg,31.2,50.6,48.3,39.6,35.9,18.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.82,1.8,0.005917,100,0.0,0,-0.866025,-0.5
09197.jpg,45.22,54.22,56.22,51.22,48.56,37.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,2.0,0.030303,100,3.0,0,-0.707107,-0.707107
09198.jpg,21.63,35.67,31.33,32.11,35.22,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.3,1.9,0.02,200,1.67,0,-0.707107,-0.707107
09199.jpg,40.89,34.11,42.44,34.11,41.56,38.78,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,4.5,2.2,0.06,3200,0.0,0,-0.866025,0.5
09200.jpg,67.2,65.8,61.22,63.1,66.8,68.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,3.5,0.000312,3200,0.0,0,0.5,-0.866025
09201.jpg,27.27,52.09,45.0,37.27,38.45,15.09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.84,2.2,0.01,80,0.0,0,-0.5,-0.866025
09202.jpg,25.89,30.11,38.89,27.11,22.78,15.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.83,2.2,0.083333,3773,0.0,0,-1.0,0.0
09203.jpg,47.78,50.33,54.63,40.78,40.0,36.89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79,2.0,0.002639,100,0.0,0,-0.707107,-0.707107
09204.jpg,47.27,47.91,52.9,51.6,41.0,40.55,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,3.5,2.2,0.016669,64,0.0,0,0.5,-0.866025
09205.jpg,62.56,65.78,63.67,62.33,62.44,70.63,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,4.15,2.2,0.033333,125,2.904779,0,1.0,0.0
09206.jpg,56.33,46.56,57.56,55.0,59.44,63.11,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.15,2.2,0.02,32,7.054242,0,0.5,-0.866025
09207.jpg,40.0,44.22,51.89,40.44,45.75,37.44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.26,2.0,0.008,250,0.0,0,-0.5,-0.866025
09208.jpg,38.83,53.33,50.33,41.58,43.67,18.55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,2.2,0.029996,228,0.0,0,-0.866025,0.5
09209.jpg,48.18,59.58,58.0,54.58,43.33,27.17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.2,1.7,0.000305,50,9.08,0,-0.707107,-0.707107
09210.jpg,30.78,54.11,43.56,35.38,33.0,12.63,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,2.2,0.008331,144,0.0,0,-0.707107,-0.707107
09211.jpg,39.6,53.3,60.0,49.8,45.1,37.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,4.15,2.2,0.01,32,5.582275,0,-0.866025,-0.5
09212.jpg,35.45,26.64,44.91,32.91,30.45,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.46,2.2,0.083333,2900,0.0,0,-0.965926,0.258819
09213.jpg,33.4,41.8,38.5,40.6,27.67,16.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.83,2.2,0.02,64,0.0,0,-0.707107,-0.707107
09214.jpg,76.11,79.67,70.33,81.0,79.0,76.22,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.8,2.2,0.003497,40,6.9,0,1.0,0.0
09215.jpg,63.31,59.38,57.08,66.0,70.42,67.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.15,2.2,0.002755,25,7.77511,0,0.866025,-0.5
09216.jpg,20.13,26.11,26.22,27.0,35.0,12.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,2.0,0.004,800,0.0,0,0.5,-0.866025
09217.jpg,74.89,72.89,72.11,76.22,73.0,72.78,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4.5,2.2,0.02,125,0.0,0,0.5,-0.866025
09218.jpg,32.44,59.13,45.11,42.22,28.0,21.78,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,4.26,2.0,0.058824,1000,0.0,0,0.5,0.866025
09219.jpg,53.0,40.0,51.33,42.44,57.44,59.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.15,2.2,0.01,40,3.628588,0,-0.258819,-0.965926
09220.jpg,54.78,61.33,55.11,58.22,55.78,51.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,2.2,0.020003,168,0.0,0,-0.258819,-0.965926
09221.jpg,54.56,56.7,45.6,52.5,43.7,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.36,1.8,0.002517,50,0.0,0,-0.5,-0.866025
09222.jpg,72.33,72.13,63.22,69.78,60.67,60.44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.95,2.2,0.00068,50,0.0,0,-0.5,-0.866025
09223.jpg,32.3,49.3,36.9,36.9,34.6,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.95,1.6,0.004458,50,0.0,0,-0.965926,-0.258819
09224.jpg,43.1,46.1,42.2,43.8,34.5,28.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.263,2.0,0.030303,285,0.0,0,-0.5,-0.866025
09225.jpg,25.75,47.56,46.33,44.22,34.0,18.44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.36,1.8,0.019973,50,0.0,0,0.5,0.866025
09226.jpg,83.9,80.8,74.8,76.0,72.3,79.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.88,2.0,0.002834,50,6.78,0,-1.0,0.0
09227.jpg,85.56,83.89,81.33,80.89,80.0,82.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,2.2,0.009999,100,0.0,0,-0.707107,-0.707107
09228.jpg,85.1,83.3,79.7,82.2,79.5,83.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.15,2.2,0.000676,25,10.695429,0,-0.5,-0.866025
09229.jpg,71.67,77.44,73.78,75.89,66.89,71.11,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,3.83,2.2,0.029996,182,0.0,0,-0.707107,-0.707107
09230.jpg,26.78,39.67,30.44,27.89,20.44,10.56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.6,2.2,0.0026,50,0.0,1,-0.707107,-0.707107
09231.jpg,74.89,73.56,72.67,73.11,67.89,73.89,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,4.15,2.2,0.01,32,5.913782,0,-0.258819,-0.965926
09232.jpg,32.1,30.3,35.9,36.1,26.5,28.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,2.0,0.030303,132,0.0,0,-0.965926,-0.258819
09233.jpg,80.27,78.82,82.09,79.5,79.73,84.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,2.0,0.001912,100,0.0,0,-0.707107,-0.707107
09234.jpg,75.6,66.1,69.8,66.8,68.9,68.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.79,2.0,0.006173,100,0.0,0,0.5,-0.866025
09235.jpg,61.7,53.4,55.4,54.1,58.4,56.6,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.5,2.0,0.006081,41,0.0,0,-0.5,-0.866025
09236.jpg,73.3,73.0,73.5,72.0,66.0,72.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.5,2.2,0.041667,400,0.0,0,-1.0,0.0
09237.jpg,67.0,76.88,81.78,72.89,61.67,58.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.83,2.2,0.033333,196,0.0,0,-0.707107,-0.707107
09238.jpg,29.89,36.11,28.0,26.0,42.89,33.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.15,2.2,0.000286,25,10.567187,0,-0.5,-0.866025
09239.jpg,31.78,33.33,35.11,31.11,21.63,27.22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,2.0,0.030303,186,0.0,0,-0.965926,-0.258819
09240.jpg,12.88,28.63,16.86,20.29,24.75,7.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.26,2.0,0.058824,1250,0.0,0,-1.0,0.0
09241.jpg,17.67,41.17,38.67,36.0,33.67,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8,2.2,0.030303,80,2.72,0,1.0,0.0
09242.jpg,10.83,11.67,14.0,11.5,19.33,10.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.1,1.7,0.071429,3014,0.0,0,0.866025,0.5
09243.jpg,35.29,53.29,46.14,46.71,42.71,30.43,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,2.2,0.010002,187,0.0,0,-0.707107,-0.707107
09244.jpg,67.33,57.83,65.17,62.33,64.5,66.67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88,2.0,0.007564,50,5.52,0,-1.0,0.0
09245.jpg,68.57,64.86,72.14,68.0,68.71,79.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.95,1.8,0.000448,151,5.42,0,0.0,-1.0
09246.jpg,62.83,61.5,66.83,65.5,61.67,64.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,2.2,0.003185,25,8.764069,0,-0.707107,-0.707107
09247.jpg,24.67,42.33,41.17,40.5,38.83,18.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,2.2,0.030303,413,0.0,0,-0.707107,-0.707107
09248.jpg,26.17,48.17,47.0,43.17,41.83,20.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,2.0,0.006059,400,0.0,0,0.258819,-0.965926
09249.jpg,41.56,48.11,49.11,45.89,33.67,29.56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82,2.6,0.01,125,0.0,0,-0.707107,-0.707107
09250.jpg,15.17,22.5,30.83,22.67,35.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.36,1.8,0.00238,50,0.0,0,-0.707107,-0.707107
09251.jpg,64.0,61.17,61.67,61.33,64.0,64.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.15,2.2,0.01,25,5.796789,0,-0.866025,-0.5
09252.jpg,23.88,46.63,45.0,48.25,43.25,20.63,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.95,1.6,0.0005,125,0.0,0,0.5,-0.866025
09253.jpg,68.86,65.43,64.86,63.86,66.86,70.57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.38,2.4,0.000508,50,0.0,0,0.707107,-0.707107
09254.jpg,3.83,2.83,5.0,2.67,14.17,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.36,1.8,0.00682,50,0.0,1,-0.707107,-0.707107
09255.jpg,30.88,40.63,45.0,44.38,41.25,26.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.15,2.2,0.25,320,-0.827049,0,-0.965926,0.258819
09256.jpg,40.22,53.0,55.33,54.78,45.44,30.44,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,4.2,1.7,0.002016,50,6.26,0,-0.707107,-0.707107
09257.jpg,28.83,45.33,52.33,45.0,32.5,26.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.82,1.8,0.02,200,0.0,0,-0.866025,-0.5
09258.jpg,28.86,45.43,48.57,45.57,40.57,27.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.57,2.0,0.01,125,0.0,0,-0.258819,-0.965926
09259.jpg,46.29,50.57,51.86,47.86,43.14,47.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.1,1.7,0.030303,40,3.0,0,-0.707107,-0.707107
09260.jpg,59.67,61.0,62.67,61.83,57.0,54.67,0.0,0.333333,0.0,0.0,0.333333,0.0,0.333333,0.0,0.0,4.5,2.0,0.02,138,0.0,0,-0.258819,-0.965926
09261.jpg,46.67,56.83,54.0,54.17,48.33,39.83,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,2.2,0.01,32,5.598598,0,-0.866025,-0.5
09262.jpg,77.43,69.29,74.43,75.29,72.71,75.29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.95,1.8,0.000136,52,10.59,0,-0.707107,-0.707107
09263.jpg,65.83,64.0,65.33,67.83,59.83,67.83,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4.5,2.2,0.003533,50,0.0,0,-0.866025,-0.5
09264.jpg,63.75,62.63,67.0,64.63,63.5,66.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.46,2.2,0.01,100,0.0,0,0.5,-0.866025
09265.jpg,24.43,53.86,49.43,47.14,45.14,16.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,2.0,0.008065,155,0.0,0,-0.707107,-0.707107
09266.jpg,70.33,73.17,76.33,71.83,71.0,70.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.83,2.2,0.033333,164,0.0,0,-0.5,-0.866025
09267.jpg,62.67,53.5,64.0,58.33,62.33,62.33,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.2,0.002544,50,0.0,0,-0.5,-0.866025
09268.jpg,25.71,43.29,42.71,39.57,38.71,18.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.7,2.2,0.016662,147,0.0,0,-0.707107,-0.707107
09269.jpg,50.29,52.43,51.43,52.0,42.86,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99,1.8,0.25,1000,-4.901742,0,-0.5,0.866025
09270.jpg,45.67,52.83,46.67,53.33,42.5,40.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,3.83,2.2,0.029996,294,0.0,0,-0.5,-0.866025
09271.jpg,24.57,31.0,35.14,34.86,29.71,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.2,0.008225,50,0.0,0,-0.866025,-0.5
09272.jpg,63.33,56.67,61.33,66.0,54.33,60.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,2.2,0.001791,117,0.0,0,-0.5,-0.866025
09273.jpg,50.0,49.43,50.14,55.86,38.86,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,2.2,0.033333,160,2.342168,0,1.0,0.0
09274.jpg,26.83,27.5,32.67,27.33,30.0,18.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,3.82,1.8,0.5,800,0.0,0,-0.866025,0.5
09275.jpg,41.67,38.17,42.83,41.67,41.17,39.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83,2.2,0.029996,294,0.0,0,-0.965926,-0.258819
09276.jpg,52.29,44.57,54.29,53.29,56.14,59.14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.46,2.2,0.02,100,0.0,0,-0.866025,-0.5
09277.jpg,77.5,76.33,78.0,74.0,75.17,78.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.95,1.8,0.001657,50,6.97,0,0.0,-1.0
09278.jpg,78.38,77.88,78.88,75.25,75.71,81.25,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.83,2.2,0.008338,165,0.0,0,-0.5,-0.866025
09279.jpg,45.0,32.67,50.83,44.33,57.33,61.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.15,2.2,0.02,32,6.174492,0,-0.258819,-0.965926
09280.jpg,14.33,19.83,36.29,17.43,36.57,14.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.15,2.2,0.002278,25,10.447339,0,-0.707107,-0.707107
09281.jpg,10.83,19.67,31.83,19.5,18.33,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,2.0,0.031,100,0.0,1,-1.0,0.0
09282.jpg,33.29,46.43,40.71,41.86,24.71,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,3.66,2.2,0.0003,3200,0.0,0,0.258819,-0.965926
09283.jpg,33.33,40.5,35.0,38.0,23.83,35.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.26,2.0,0.0004,3200,0.0,0,-0.5,-0.866025
09284.jpg,47.5,42.17,42.5,43.67,34.83,43.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,2.0,0.04,300,3.0,0,-0.866025,-0.5
09285.jpg,63.43,65.14,65.29,65.14,64.0,65.14,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.83,2.2,0.001076,100,0.0,0,0.258819,-0.965926
09286.jpg,71.83,73.33,71.17,70.83,70.0,72.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.04,2.0,0.01,100,0.0,0,-0.707107,-0.707107
09287.jpg,67.17,68.5,66.0,65.67,68.67,63.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,2.2,0.004808,25,7.927552,0,0.0,-1.0
09288.jpg,65.57,66.43,67.71,65.29,62.57,66.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.83,2.2,0.070004,1024,0.0,0,-0.866025,0.5
09289.jpg,22.33,27.33,35.0,32.33,37.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.79,2.0,0.02,147,0.0,0,-0.866025,-0.5
09290.jpg,27.33,34.5,40.67,39.0,23.67,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.66,2.2,0.02,72,0.0,0,-0.5,-0.866025
09291.jpg,32.67,39.33,40.17,38.33,32.0,24.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.93,2.2,0.009901,111,0.0,0,0.707107,-0.707107
09292.jpg,41.29,50.43,50.29,46.57,37.86,32.14,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.333333,0.0,3.5,2.2,0.001608,800,0.0,0,-0.707107,-0.707107
09293.jpg,34.86,54.57,50.14,51.14,47.14,28.43,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79,2.0,0.002138,50,0.0,0,-0.5,-0.866025
09294.jpg,54.14,43.71,67.43,57.0,65.86,61.71,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,3.95,1.6,0.009999,50,0.0,0,-0.965926,-0.258819
09295.jpg,40.0,40.43,39.29,38.43,30.29,36.14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.96,2.0,0.001786,64,0.0,0,-0.965926,-0.258819
09296.jpg,33.17,46.5,39.0,40.5,20.5,27.33,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.66,2.2,0.02,72,0.0,0,-0.707107,-0.707107
09297.jpg,17.5,24.33,30.67,28.33,15.33,16.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.2,0.03,320,0.0,0,-0.866025,-0.5
09298.jpg,28.0,27.5,36.86,35.43,24.43,29.71,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,4.5,2.2,0.02,200,0.0,0,-0.707107,-0.707107
09299.jpg,69.67,73.33,74.33,71.0,65.83,68.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2,1.7,0.01,160,2.64,0,-0.5,-0.866025
09300.jpg,25.29,40.43,44.29,27.5,36.0,22.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.93,2.2,0.005587,100,0.0,0,-0.258819,-0.965926
09301.jpg,33.14,39.0,33.71,32.57,27.43,26.57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.04,2.0,0.058824,2400,3.0,0,-0.965926,0.258819
09302.jpg,22.0,32.0,33.38,34.13,27.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,2.2,0.019998,80,0.0,0,-0.707107,-0.707107
09303.jpg,32.17,32.5,44.0,42.83,38.5,27.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.99,1.8,0.25,100,-0.954517,0,-0.866025,-0.5
09304.jpg,61.67,58.83,61.0,61.17,52.33,65.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.5,2.0,0.000644,119,0.0,0,-0.866025,-0.5
09305.jpg,59.0,54.33,58.17,57.5,61.17,64.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.04,2.0,0.01,100,3.0,0,-0.866025,-0.5
09306.jpg,65.29,59.14,67.43,55.83,57.14,62.57,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,3.99,1.8,0.013158,25,5.378672,0,-0.707107,-0.707107
09307.jpg,59.83,58.0,54.83,58.5,55.83,59.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83,2.2,0.05,727,0.0,0,-0.707107,-0.707107
09308.jpg,44.67,49.5,54.0,54.67,51.17,42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1.7,0.02,80,2.37,0,-0.965926,0.258819
09309.jpg,23.0,44.17,47.17,42.83,34.5,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,2.2,0.02,32,5.403141,0,-0.866025,-0.5
09310.jpg,13.0,11.17,20.17,13.5,20.33,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.93,2.2,0.000791,100,0.0,0,-0.707107,-0.707107
09311.jpg,64.75,61.13,67.0,57.88,62.0,66.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,2.2,0.04,400,0.0,0,-0.258819,-0.965926
09312.jpg,56.5,54.63,59.14,59.43,47.75,50.63,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.5,2.2,0.007133,50,0.0,0,-0.5,-0.866025
09313.jpg,63.25,60.0,59.88,59.75,57.75,57.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.99,1.8,0.04,40,3.085823,0,-0.707107,-0.707107
09314.jpg,76.63,71.13,76.63,68.25,68.25,70.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.83,1.8,0.000644,50,0.0,0,-0.258819,-0.965926
09315.jpg,55.55,56.91,64.91,59.6,49.27,41.09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.15,2.2,0.008,25,6.459191,0,-0.866025,-0.5
09316.jpg,58.5,62.0,64.0,61.38,56.13,46.88,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,4.04,2.0,0.04,100,3.0,0,-0.965926,0.258819
09317.jpg,49.7,38.3,56.0,46.2,54.1,51.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.46,2.2,0.04,200,0.0,0,-0.965926,0.258819
09318.jpg,67.13,65.63,62.75,62.63,58.75,60.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,4.8,2.2,0.030303,320,0.82,0,-1.0,0.0
09319.jpg,31.44,39.0,43.11,30.44,30.11,17.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.93,2.2,0.030303,349,0.0,1,-0.866025,-0.5
09320.jpg,58.57,39.13,55.75,45.0,54.88,52.38,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,4.5,2.2,0.000555,50,0.0,0,-0.5,-0.866025
09321.jpg,43.13,55.0,52.88,51.25,50.14,29.25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,2.0,0.030303,100,3.0,0,-0.707107,-0.707107
09322.jpg,49.75,34.5,53.25,37.63,49.63,46.38,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,3.83,2.2,0.001562,320,0.0,0,-0.5,-0.866025
09323.jpg,69.13,70.75,75.38,65.13,59.13,66.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.04,2.0,0.003906,100,3.0,0,-0.707107,-0.707107
09324.jpg,23.0,33.75,28.0,20.25,21.29,15.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.95,1.6,0.008,50,0.0,0,-0.258819,-0.965926
09325.jpg,40.0,42.67,52.9,40.8,32.3,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.57,2.0,0.01,160,0.0,0,0.965926,-0.258819
09326.jpg,42.38,45.88,52.0,40.5,30.25,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.26,2.0,0.058824,3200,0.0,0,-0.5,-0.866025
09327.jpg,34.67,38.17,43.25,34.27,39.0,25.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.66,2.2,0.03003,566,0.0,0,0.866025,-0.5
09328.jpg,45.63,56.0,56.75,50.25,48.5,42.38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.225,2.0,0.006494,100,0.0,0,-0.866025,-0.5
