ref_name,dist_name,mos,std
I13.BMP,i13_12_2.bmp,5.44186,0.17803
I13.BMP,i13_12_3.bmp,5.11628,0.16837
I13.BMP,i13_12_4.bmp,5.26190,0.14309
I13.BMP,i13_12_5.bmp,5.04762,0.14267
I13.BMP,I13_13_1.BMP,5.41860,0.13251
I13.BMP,i13_13_2.bmp,4.92857,0.16630
I13.BMP,i13_13_3.bmp,4.79070,0.16949
I13.BMP,i13_13_4.bmp,3.63415,0.11312
I13.BMP,i13_13_5.bmp,2.40476,0.10680
I13.BMP,i13_14_1.bmp,5.64286,0.14215
I13.BMP,i13_14_2.bmp,5.40476,0.16169
I13.BMP,i13_14_3.bmp,5.73810,0.18461
I13.BMP,i13_14_4.bmp,5.02326,0.15596
I13.BMP,i13_14_5.bmp,3.97619,0.14081
I13.BMP,i13_15_1.bmp,2.73171,0.14232
I13.BMP,i13_15_2.bmp,2.87805,0.11014
I13.BMP,i13_15_3.bmp,3.04762,0.12118
I13.BMP,i13_15_4.bmp,3.57143,0.16198
I13.BMP,i13_15_5.bmp,3.70732,0.15131
I13.BMP,i13_16_1.bmp,5.60465,0.16815
I13.BMP,i13_16_2.bmp,5.27907,0.18699
I13.BMP,i13_16_3.bmp,5.43902,0.17939
I13.BMP,i13_16_4.bmp,4.29268,0.12070
I13.BMP,i13_16_5.bmp,4.44186,0.23326
I13.BMP,i13_17_1.bmp,4.48837,0.13308
I13.BMP,i13_17_2.bmp,6.62791,0.19464
I13.BMP,i13_17_3.bmp,3.72093,0.12006
I13.BMP,i13_17_4.bmp,6.48837,0.27785
I13.BMP,i13_17_5.bmp,2.58537,0.11427
I13.BMP,i13_18_1.bmp,3.95122,0.10320
I13.BMP,i13_18_2.bmp,3.74419,0.11901
I13.BMP,i13_18_3.bmp,3.14286,0.12404
I13.BMP,i13_18_4.bmp,2.84615,0.09272
I13.BMP,i13_18_5.bmp,2.73171,0.12448
I13.BMP,i13_19_1.bmp,5.24390,0.13702
I13.BMP,i13_19_2.bmp,5.26190,0.15452
I13.BMP,i13_19_3.bmp,5.32558,0.15677
I13.BMP,i13_19_4.bmp,4.51220,0.12009
I13.BMP,i13_19_5.bmp,4.16279,0.14683
I13.BMP,i13_20_1.bmp,5.67442,0.17001
I13.BMP,i13_20_2.bmp,5.09524,0.16430
I13.BMP,i13_20_3.bmp,5.52381,0.14769
I13.BMP,i13_20_4.bmp,5.28571,0.13165
I13.BMP,i13_20_5.bmp,5.23256,0.15717
I13.BMP,i13_21_1.bmp,5.65116,0.17676
I13.BMP,i13_21_2.bmp,5.54762,0.18505
I13.BMP,i13_21_3.bmp,5.09524,0.15725
I13.BMP,i13_21_4.bmp,4.72093,0.15540
I13.BMP,i13_21_5.bmp,3.47619,0.12251
I13.BMP,i13_22_1.bmp,5.42857,0.13529
I13.BMP,i13_22_2.bmp,4.78049,0.15622
I13.BMP,i13_22_3.bmp,3.97674,0.14519
I13.BMP,i13_22_4.bmp,2.93023,0.14484
I13.BMP,i13_22_5.bmp,2.41860,0.10521
I13.BMP,i13_23_1.bmp,5.65116,0.20243
I13.BMP,i13_23_2.bmp,5.39535,0.18933
I13.BMP,i13_23_3.bmp,5.45000,0.13670
I13.BMP,i13_23_4.bmp,5.04651,0.16429
I13.BMP,i13_23_5.bmp,5.20930,0.13383
I13.BMP,i13_24_1.bmp,5.44186,0.18104
I13.BMP,i13_24_2.bmp,5.19048,0.14380
I13.BMP,i13_24_3.bmp,4.39535,0.12797
I13.BMP,i13_24_4.bmp,3.86047,0.14177
I13.BMP,i13_24_5.bmp,2.88095,0.09644
I14.BMP,I14_01_1.bmp,5.89189,0.15185
I14.BMP,i14_01_2.bmp,5.69444,0.13506
I14.BMP,i14_01_3.bmp,4.77778,0.13095
I14.BMP,i14_01_4.bmp,4.31429,0.11967
I14.BMP,i14_01_5.bmp,3.75000,0.11369
I14.BMP,i14_02_1.bmp,5.97297,0.15519
I14.BMP,i14_02_2.bmp,5.91667,0.15897
I14.BMP,i14_02_3.bmp,5.77143,0.12832
I14.BMP,i14_02_4.bmp,5.13889,0.11885
I14.BMP,i14_02_5.bmp,4.52778,0.11444
I14.BMP,i14_03_1.bmp,5.19444,0.12310
I14.BMP,i14_03_2.bmp,4.43243,0.12409
I14.BMP,i14_03_3.bmp,3.77778,0.12491
I14.BMP,i14_03_4.bmp,3.08333,0.10668
I14.BMP,i14_03_5.bmp,2.59459,0.11756
I14.BMP,i14_04_1.bmp,6.02857,0.17836
I14.BMP,i14_04_2.bmp,5.63889,0.15292
I14.BMP,i14_04_3.bmp,5.50000,0.13322
I14.BMP,i14_04_4.bmp,4.65714,0.12083
I14.BMP,i14_04_5.bmp,4.02778,0.10748
I14.BMP,i14_05_1.bmp,6.05405,0.20916
I14.BMP,i14_05_2.bmp,5.59459,0.13492
I14.BMP,i14_05_3.bmp,4.97222,0.11444
I14.BMP,i14_05_4.bmp,4.16216,0.15055
I14.BMP,i14_05_5.bmp,3.02703,0.09735
I14.BMP,i14_06_1.bmp,5.08333,0.13819
I14.BMP,i14_06_2.bmp,4.33333,0.13029
I14.BMP,i14_06_3.bmp,4.02778,0.10005
I14.BMP,i14_06_4.bmp,3.77778,0.09711
I14.BMP,i14_06_5.bmp,3.16667,0.11453
I14.BMP,i14_07_1.bmp,5.72222,0.13950
I14.BMP,i14_07_2.bmp,5.44444,0.15438
I14.BMP,i14_07_3.bmp,4.27778,0.12179
I14.BMP,i14_07_4.bmp,3.61111,0.11966
I14.BMP,i14_07_5.bmp,2.91892,0.09653
I14.BMP,i14_08_1.bmp,5.43243,0.16008
I14.BMP,i14_08_2.bmp,4.55556,0.11416
I14.BMP,i14_08_3.bmp,3.48649,0.11856
I14.BMP,i14_08_4.bmp,2.83784,0.11152
I14.BMP,i14_08_5.bmp,1.59459,0.13492
I14.BMP,i14_09_1.bmp,6.05405,0.16637
I14.BMP,i14_09_2.bmp,5.89189,0.19028
I14.BMP,i14_09_3.bmp,4.50000,0.16434
I14.BMP,i14_09_4.bmp,2.89189,0.11955
I14.BMP,i14_09_5.bmp,1.75000,0.09108
I14.BMP,i14_10_1.bmp,5.77778,0.14757
I14.BMP,i14_10_2.bmp,5.16667,0.10758
I14.BMP,i14_10_3.bmp,4.25000,0.14367
I14.BMP,i14_10_4.bmp,3.05556,0.11072
I14.BMP,i14_10_5.bmp,1.86111,0.14247
I14.BMP,I14_11_1.BMP,5.97297,0.17300
I14.BMP,i14_11_2.bmp,5.47222,0.12721
I14.BMP,i14_11_3.bmp,4.24324,0.15002
I14.BMP,i14_11_4.bmp,3.08333,0.09919
I14.BMP,i14_11_5.bmp,1.28571,0.09537
I14.BMP,i14_12_1.bmp,5.81081,0.16143
I14.BMP,i14_12_2.bmp,5.64706,0.12397
I14.BMP,i14_12_3.bmp,4.05714,0.12741
I14.BMP,i14_12_4.bmp,4.13514,0.10229
I14.BMP,i14_12_5.bmp,3.18919,0.13151
I14.BMP,I14_13_1.BMP,5.02703,0.10458
I14.BMP,i14_13_2.bmp,4.52778,0.14426
I14.BMP,i14_13_3.bmp,3.62162,0.12878
I14.BMP,i14_13_4.bmp,3.08333,0.09108
I14.BMP,i14_13_5.bmp,1.91667,0.09108
I14.BMP,i14_14_1.bmp,6.05405,0.16192
I14.BMP,i14_14_2.bmp,5.70270,0.19439
I14.BMP,i14_14_3.bmp,4.69444,0.16111
I14.BMP,i14_14_4.bmp,4.16667,0.18215
I14.BMP,i14_14_5.bmp,3.37143,0.13453
I14.BMP,i14_15_1.bmp,2.94595,0.15263
I14.BMP,i14_15_2.bmp,3.35135,0.14411
I14.BMP,i14_15_3.bmp,3.52941,0.13942
I14.BMP,i14_15_4.bmp,3.62162,0.14480
I14.BMP,i14_15_5.bmp,3.97297,0.15041
I14.BMP,i14_16_1.bmp,5.77143,0.12832
I14.BMP,i14_16_2.bmp,5.97297,0.15519
I14.BMP,i14_16_3.bmp,5.30556,0.14604
I14.BMP,i14_16_4.bmp,5.17143,0.20795
I14.BMP,i14_16_5.bmp,4.02857,0.14278
I14.BMP,i14_17_1.bmp,5.40541,0.15971
I14.BMP,i14_17_2.bmp,6.43243,0.20059
I14.BMP,i14_17_3.bmp,4.13889,0.17635
I14.BMP,i14_17_4.bmp,5.91892,0.26858
I14.BMP,i14_17_5.bmp,3.24324,0.16837
I14.BMP,i14_18_1.bmp,5.37143,0.14047
I14.BMP,i14_18_2.bmp,5.13889,0.15788
I14.BMP,i14_18_3.bmp,4.66667,0.14699
I14.BMP,i14_18_4.bmp,4.14706,0.11108
I14.BMP,i14_18_5.bmp,3.75000,0.20554
I14.BMP,i14_19_1.bmp,5.37143,0.13453
I14.BMP,i14_19_2.bmp,5.11111,0.12897
I14.BMP,i14_19_3.bmp,4.97222,0.12721
I14.BMP,i14_19_4.bmp,3.91429,0.10199
I14.BMP,i14_19_5.bmp,3.22857,0.08167
I14.BMP,i14_20_1.bmp,5.72222,0.13386
I14.BMP,i14_20_2.bmp,5.59459,0.19661
I14.BMP,i14_20_3.bmp,5.41667,0.15404
I14.BMP,i14_20_4.bmp,4.19444,0.12922
I14.BMP,i14_20_5.bmp,3.27027,0.12473
I14.BMP,i14_21_1.bmp,5.29730,0.17873
I14.BMP,i14_21_2.bmp,5.16667,0.11453
I14.BMP,i14_21_3.bmp,4.54054,0.13015
I14.BMP,i14_21_4.bmp,3.75000,0.10668
I14.BMP,i14_21_5.bmp,2.64865,0.11604
I14.BMP,i14_22_1.bmp,5.40541,0.18903
I14.BMP,i14_22_2.bmp,5.37143,0.15165
I14.BMP,i14_22_3.bmp,5.05556,0.12388
I14.BMP,i14_22_4.bmp,3.97143,0.11770
I14.BMP,i14_22_5.bmp,3.27778,0.12179
I14.BMP,i14_23_1.bmp,6.02778,0.16427
I14.BMP,i14_23_2.bmp,6.02703,0.18914
I14.BMP,i14_23_3.bmp,5.61111,0.15849
I14.BMP,i14_23_4.bmp,5.00000,0.15759
I14.BMP,i14_23_5.bmp,2.77778,0.11188
I14.BMP,i14_24_1.bmp,6.13514,0.14384
I14.BMP,i14_24_2.bmp,5.58333,0.10668
I14.BMP,i14_24_3.bmp,4.44444,0.13290
I14.BMP,i14_24_4.bmp,3.18919,0.13695
I14.BMP,i14_24_5.bmp,0.91892,0.16386
I15.BMP,I15_01_1.bmp,5.82222,0.15166
I15.BMP,i15_01_2.bmp,5.06818,0.10364
I15.BMP,i15_01_3.bmp,4.95556,0.09916
I15.BMP,i15_01_4.bmp,4.27907,0.10043
I15.BMP,i15_01_5.bmp,3.91111,0.09849
I15.BMP,i15_02_1.bmp,6.09091,0.11948
I15.BMP,i15_02_2.bmp,5.81818,0.12143
I15.BMP,i15_02_3.bmp,5.63636,0.10704
I15.BMP,i15_02_4.bmp,4.88636,0.08634
I15.BMP,i15_02_5.bmp,4.63636,0.10210
I15.BMP,i15_03_1.bmp,4.32558,0.09139
I15.BMP,i15_03_2.bmp,3.81395,0.08226
I15.BMP,i15_03_3.bmp,3.61364,0.07341
I15.BMP,i15_03_4.bmp,3.17778,0.09048
I15.BMP,i15_03_5.bmp,2.62791,0.07371
I15.BMP,i15_04_1.bmp,6.02273,0.13051
I15.BMP,i15_04_2.bmp,6.04444,0.14386
I15.BMP,i15_04_3.bmp,5.83721,0.12275
I15.BMP,i15_04_4.bmp,5.77778,0.14363
I15.BMP,i15_04_5.bmp,4.97727,0.11358
I15.BMP,i15_05_1.bmp,5.78571,0.10929
I15.BMP,i15_05_2.bmp,5.65116,0.12688
I15.BMP,i15_05_3.bmp,5.11364,0.11234
I15.BMP,i15_05_4.bmp,4.06818,0.07467
I15.BMP,i15_05_5.bmp,3.31818,0.08961
I15.BMP,i15_06_1.bmp,4.43182,0.12612
I15.BMP,i15_06_2.bmp,4.17778,0.12684
I15.BMP,i15_06_3.bmp,3.97674,0.10651
I15.BMP,i15_06_4.bmp,3.36364,0.08559
I15.BMP,i15_06_5.bmp,3.17778,0.09048
I15.BMP,i15_07_1.bmp,4.81395,0.10006
I15.BMP,i15_07_2.bmp,3.93023,0.08944
I15.BMP,i15_07_3.bmp,3.61364,0.09757
I15.BMP,i15_07_4.bmp,2.91111,0.09335
I15.BMP,i15_07_5.bmp,2.44444,0.07407
I15.BMP,i15_08_1.bmp,5.95556,0.15700
I15.BMP,i15_08_2.bmp,6.06667,0.14194
I15.BMP,i15_08_3.bmp,5.13636,0.12277
I15.BMP,i15_08_4.bmp,3.93182,0.09314
I15.BMP,i15_08_5.bmp,3.36364,0.09142
I15.BMP,i15_09_1.bmp,5.93023,0.15564
I15.BMP,i15_09_2.bmp,5.54545,0.13807
I15.BMP,i15_09_3.bmp,4.69767,0.11644
I15.BMP,i15_09_4.bmp,3.74419,0.09356
I15.BMP,i15_09_5.bmp,2.50000,0.07538
I15.BMP,i15_10_1.bmp,5.77778,0.14703
I15.BMP,i15_10_2.bmp,5.70455,0.09948
I15.BMP,i15_10_3.bmp,4.60000,0.11504
I15.BMP,i15_10_4.bmp,3.17778,0.08485
I15.BMP,i15_10_5.bmp,1.86667,0.08074
I15.BMP,I15_11_1.BMP,5.84444,0.16911
I15.BMP,i15_11_2.bmp,4.40000,0.12333
I15.BMP,i15_11_3.bmp,3.04878,0.07675
I15.BMP,i15_11_4.bmp,2.00000,0.07027
I15.BMP,i15_11_5.bmp,0.65116,0.09803
I15.BMP,i15_12_1.bmp,5.66667,0.14055
I15.BMP,i15_12_2.bmp,5.40909,0.11730
I15.BMP,i15_12_3.bmp,4.22222,0.12527
I15.BMP,i15_12_4.bmp,3.20000,0.08074
I15.BMP,i15_12_5.bmp,2.56818,0.09314
I15.BMP,I15_13_1.BMP,4.84091,0.13615
I15.BMP,i15_13_2.bmp,3.76744,0.09777
I15.BMP,i15_13_3.bmp,3.34884,0.07268
I15.BMP,i15_13_4.bmp,2.86364,0.09421
I15.BMP,i15_13_5.bmp,2.11364,0.08013
I15.BMP,i15_14_1.bmp,5.59091,0.13756
I15.BMP,i15_14_2.bmp,6.15556,0.13683
I15.BMP,i15_14_3.bmp,5.95556,0.14386
I15.BMP,i15_14_4.bmp,5.02381,0.09810
I15.BMP,i15_14_5.bmp,3.79545,0.12273
I15.BMP,i15_15_1.bmp,3.88636,0.14451
I15.BMP,i15_15_2.bmp,4.02273,0.13051
I15.BMP,i15_15_3.bmp,3.95455,0.13619
I15.BMP,i15_15_4.bmp,4.13636,0.12691
I15.BMP,i15_15_5.bmp,4.95455,0.16056
I15.BMP,i15_16_1.bmp,6.22727,0.14681
I15.BMP,i15_16_2.bmp,5.90698,0.16710
I15.BMP,i15_16_3.bmp,5.42222,0.17635
I15.BMP,i15_16_4.bmp,5.38636,0.17668
I15.BMP,i15_16_5.bmp,4.02326,0.12943
I15.BMP,i15_17_1.bmp,5.93182,0.13406
I15.BMP,i15_17_2.bmp,6.66667,0.16924
I15.BMP,i15_17_3.bmp,5.00000,0.12958
I15.BMP,i15_17_4.bmp,6.31111,0.22183
I15.BMP,i15_17_5.bmp,3.82222,0.15166
I15.BMP,i15_18_1.bmp,5.15556,0.12154
I15.BMP,i15_18_2.bmp,4.81395,0.11034
I15.BMP,i15_18_3.bmp,4.37209,0.10919
I15.BMP,i15_18_4.bmp,4.09091,0.13567
I15.BMP,i15_18_5.bmp,3.76744,0.16391
I15.BMP,i15_19_1.bmp,5.90909,0.11049
I15.BMP,i15_19_2.bmp,5.33333,0.12172
I15.BMP,i15_19_3.bmp,4.72093,0.08272
I15.BMP,i15_19_4.bmp,4.37209,0.08716
I15.BMP,i15_19_5.bmp,3.91111,0.09335
I15.BMP,i15_20_1.bmp,6.32558,0.12183
I15.BMP,i15_20_2.bmp,5.64444,0.11824
I15.BMP,i15_20_3.bmp,4.74419,0.11901
I15.BMP,i15_20_4.bmp,3.13333,0.09216
I15.BMP,i15_20_5.bmp,2.44444,0.10683
I15.BMP,i15_21_1.bmp,5.22727,0.12802
I15.BMP,i15_21_2.bmp,4.55556,0.12787
I15.BMP,i15_21_3.bmp,3.91111,0.09335
I15.BMP,i15_21_4.bmp,3.11364,0.07341
I15.BMP,i15_21_5.bmp,2.30233,0.08407
I15.BMP,i15_22_1.bmp,6.33333,0.17213
I15.BMP,i15_22_2.bmp,5.80000,0.12804
I15.BMP,i15_22_3.bmp,5.38636,0.12119
I15.BMP,i15_22_4.bmp,4.48889,0.10243
I15.BMP,i15_22_5.bmp,3.71111,0.12017
I15.BMP,i15_23_1.bmp,5.90909,0.15353
I15.BMP,i15_23_2.bmp,5.90909,0.13181
I15.BMP,i15_23_3.bmp,5.36364,0.15445
I15.BMP,i15_23_4.bmp,4.47727,0.12649
I15.BMP,i15_23_5.bmp,3.37209,0.08716
I15.BMP,i15_24_1.bmp,5.77273,0.14325
I15.BMP,i15_24_2.bmp,4.81395,0.10006
I15.BMP,i15_24_3.bmp,3.22727,0.09569
I15.BMP,i15_24_4.bmp,1.88636,0.08634
I15.BMP,i15_24_5.bmp,0.72727,0.09295
I16.BMP,I16_01_1.bmp,5.61538,0.10644
I16.BMP,i16_01_2.bmp,5.65000,0.17157
I16.BMP,i16_01_3.bmp,5.02632,0.10842
I16.BMP,i16_01_4.bmp,4.15385,0.10596
I16.BMP,i16_01_5.bmp,3.94872,0.10848
I16.BMP,i16_02_1.bmp,5.90000,0.15330
I16.BMP,i16_02_2.bmp,6.15000,0.20782
I16.BMP,i16_02_3.bmp,5.57500,0.13175
I16.BMP,i16_02_4.bmp,5.20000,0.12349
I16.BMP,i16_02_5.bmp,4.61538,0.09327
I16.BMP,i16_03_1.bmp,4.74359,0.11872
I16.BMP,i16_03_2.bmp,4.07895,0.08633
I16.BMP,i16_03_3.bmp,3.69231,0.08995
I16.BMP,i16_03_4.bmp,3.23684,0.09440
I16.BMP,i16_03_5.bmp,2.79487,0.09014
I16.BMP,i16_04_1.bmp,5.82500,0.14092
I16.BMP,i16_04_2.bmp,5.82051,0.11393
I16.BMP,i16_04_3.bmp,5.75000,0.15712
I16.BMP,i16_04_4.bmp,5.12821,0.17078
I16.BMP,i16_04_5.bmp,4.61538,0.13380
I16.BMP,i16_05_1.bmp,5.80000,0.15083
I16.BMP,i16_05_2.bmp,5.61538,0.12359
I16.BMP,i16_05_3.bmp,5.23077,0.11729
I16.BMP,i16_05_4.bmp,4.35000,0.11484
I16.BMP,i16_05_5.bmp,3.39474,0.07929
I16.BMP,i16_06_1.bmp,5.28205,0.11999
I16.BMP,i16_06_2.bmp,4.82051,0.13984
I16.BMP,i16_06_3.bmp,4.53846,0.07983
I16.BMP,i16_06_4.bmp,3.97368,0.09479
I16.BMP,i16_06_5.bmp,3.58974,0.09399
I16.BMP,i16_07_1.bmp,5.47500,0.18367
I16.BMP,i16_07_2.bmp,4.75000,0.12624
I16.BMP,i16_07_3.bmp,4.35000,0.12525
I16.BMP,i16_07_4.bmp,3.66667,0.09820
I16.BMP,i16_07_5.bmp,3.10256,0.10754
I16.BMP,i16_08_1.bmp,5.82051,0.12494
I16.BMP,i16_08_2.bmp,5.22500,0.13914
I16.BMP,i16_08_3.bmp,4.27500,0.12241
I16.BMP,i16_08_4.bmp,3.61538,0.09327
I16.BMP,i16_08_5.bmp,2.92500,0.08936
I16.BMP,i16_09_1.bmp,6.02564,0.15164
I16.BMP,i16_09_2.bmp,5.76923,0.16799
I16.BMP,i16_09_3.bmp,4.58974,0.14376
I16.BMP,i16_09_4.bmp,3.12821,0.08253
I16.BMP,i16_09_5.bmp,2.34211,0.08549
I16.BMP,i16_10_1.bmp,5.90000,0.16125
I16.BMP,i16_10_2.bmp,5.76923,0.16799
I16.BMP,i16_10_3.bmp,5.25641,0.12932
I16.BMP,i16_10_4.bmp,3.61538,0.09327
I16.BMP,i16_10_5.bmp,2.46154,0.07983
I16.BMP,I16_11_1.BMP,5.87500,0.14658
I16.BMP,i16_11_2.bmp,5.07500,0.14743
I16.BMP,i16_11_3.bmp,2.89744,0.09452
I16.BMP,i16_11_4.bmp,2.07500,0.07406
I16.BMP,i16_11_5.bmp,0.95000,0.14120
I16.BMP,i16_12_1.bmp,5.87500,0.14658
I16.BMP,i16_12_2.bmp,5.57500,0.12692
I16.BMP,i16_12_3.bmp,4.92500,0.14312
I16.BMP,i16_12_4.bmp,3.28205,0.09559
I16.BMP,i16_12_5.bmp,2.60000,0.11068
I16.BMP,I16_13_1.BMP,4.60000,0.13134
I16.BMP,i16_13_2.bmp,3.81579,0.10431
I16.BMP,i16_13_3.bmp,4.46154,0.11942
I16.BMP,i16_13_4.bmp,3.05128,0.08844
I16.BMP,i16_13_5.bmp,3.62500,0.09803
I16.BMP,i16_14_1.bmp,5.76923,0.13790
I16.BMP,i16_14_2.bmp,6.13158,0.13506
I16.BMP,i16_14_3.bmp,5.61538,0.11244
I16.BMP,i16_14_4.bmp,5.52632,0.13282
I16.BMP,i16_14_5.bmp,4.57500,0.14092
I16.BMP,i16_15_1.bmp,3.41026,0.11304
I16.BMP,i16_15_2.bmp,3.53846,0.12481
I16.BMP,i16_15_3.bmp,3.47500,0.12241
I16.BMP,i16_15_4.bmp,3.65000,0.13486
I16.BMP,i16_15_5.bmp,4.02632,0.12052
I16.BMP,i16_16_1.bmp,5.92308,0.13753
I16.BMP,i16_16_2.bmp,6.27500,0.14572
I16.BMP,i16_16_3.bmp,5.68421,0.18272
I16.BMP,i16_16_4.bmp,5.75000,0.22845
I16.BMP,i16_16_5.bmp,4.61538,0.14781
I16.BMP,i16_17_1.bmp,5.82500,0.13642
I16.BMP,i16_17_2.bmp,7.10000,0.16882
I16.BMP,i16_17_3.bmp,4.75000,0.15309
I16.BMP,i16_17_4.bmp,6.65000,0.22514
I16.BMP,i16_17_5.bmp,3.35897,0.07681
I16.BMP,i16_18_1.bmp,4.60000,0.13601
I16.BMP,i16_18_2.bmp,4.39474,0.11495
I16.BMP,i16_18_3.bmp,4.05000,0.11152
I16.BMP,i16_18_4.bmp,3.92308,0.11685
I16.BMP,i16_18_5.bmp,3.94737,0.09809
I16.BMP,i16_19_1.bmp,5.57500,0.14529
I16.BMP,i16_19_2.bmp,5.37500,0.14443
I16.BMP,i16_19_3.bmp,4.61538,0.11244
I16.BMP,i16_19_4.bmp,4.15385,0.08534
I16.BMP,i16_19_5.bmp,3.66667,0.10468
I16.BMP,i16_20_1.bmp,6.07692,0.13266
I16.BMP,i16_20_2.bmp,5.74359,0.15688
I16.BMP,i16_20_3.bmp,5.18421,0.12262
I16.BMP,i16_20_4.bmp,4.12500,0.12839
I16.BMP,i16_20_5.bmp,3.58974,0.12932
I16.BMP,i16_21_1.bmp,5.82500,0.17280
I16.BMP,i16_21_2.bmp,5.46154,0.13493
I16.BMP,i16_21_3.bmp,4.25641,0.10707
I16.BMP,i16_21_4.bmp,3.76923,0.09218
I16.BMP,i16_21_5.bmp,1.84615,0.09272
I16.BMP,i16_22_1.bmp,5.61538,0.13380
I16.BMP,i16_22_2.bmp,5.35000,0.13486
I16.BMP,i16_22_3.bmp,4.94595,0.08500
I16.BMP,i16_22_4.bmp,3.97368,0.11463
I16.BMP,i16_22_5.bmp,2.77500,0.09005
I16.BMP,i16_23_1.bmp,6.12500,0.14658
I16.BMP,i16_23_2.bmp,4.82500,0.13175
I16.BMP,i16_23_3.bmp,2.70000,0.07246
I16.BMP,i16_23_4.bmp,2.15789,0.09507
I16.BMP,i16_23_5.bmp,1.52632,0.08100
I16.BMP,i16_24_1.bmp,5.36842,0.12014
I16.BMP,i16_24_2.bmp,4.05263,0.09809
I16.BMP,i16_24_3.bmp,2.64103,0.11169
I16.BMP,i16_24_4.bmp,1.84211,0.05915
I16.BMP,i16_24_5.bmp,0.97436,0.11743
I17.BMP,I17_01_1.bmp,5.89189,0.09192
I17.BMP,i17_01_2.bmp,5.21053,0.11861
I17.BMP,i17_01_3.bmp,5.05128,0.12535
I17.BMP,i17_01_4.bmp,4.38462,0.12359
I17.BMP,i17_01_5.bmp,3.87179,0.09716
I17.BMP,i17_02_1.bmp,5.75000,0.15712
I17.BMP,i17_02_2.bmp,6.00000,0.15000
I17.BMP,i17_02_3.bmp,5.82500,0.16158
I17.BMP,i17_02_4.bmp,5.27500,0.13687
I17.BMP,i17_02_5.bmp,4.48718,0.10174
I17.BMP,i17_03_1.bmp,4.97368,0.10183
I17.BMP,i17_03_2.bmp,4.43590,0.10754
I17.BMP,i17_03_3.bmp,3.82051,0.07135
I17.BMP,i17_03_4.bmp,3.35000,0.11484
I17.BMP,i17_03_5.bmp,2.89744,0.08729
I17.BMP,i17_04_1.bmp,5.76923,0.12276
I17.BMP,i17_04_2.bmp,5.97368,0.10842
I17.BMP,i17_04_3.bmp,5.33333,0.11657
I17.BMP,i17_04_4.bmp,5.23684,0.13123
I17.BMP,i17_04_5.bmp,4.73684,0.08873
I17.BMP,i17_05_1.bmp,5.82500,0.14953
I17.BMP,i17_05_2.bmp,5.92500,0.15964
I17.BMP,i17_05_3.bmp,5.23684,0.11431
I17.BMP,i17_05_4.bmp,4.17949,0.08004
I17.BMP,i17_05_5.bmp,3.34211,0.09324
I17.BMP,i17_06_1.bmp,4.23684,0.12584
I17.BMP,i17_06_2.bmp,4.43243,0.13535
I17.BMP,i17_06_3.bmp,4.00000,0.11180
I17.BMP,i17_06_4.bmp,3.55000,0.14120
I17.BMP,i17_06_5.bmp,3.30769,0.12642
I17.BMP,i17_07_1.bmp,5.71795,0.11999
I17.BMP,i17_07_2.bmp,4.65789,0.12497
I17.BMP,i17_07_3.bmp,3.89744,0.10124
I17.BMP,i17_07_4.bmp,3.20513,0.09716
I17.BMP,i17_07_5.bmp,2.47368,0.08100
I17.BMP,i17_08_1.bmp,5.74359,0.11872
I17.BMP,i17_08_2.bmp,5.22500,0.14356
I17.BMP,i17_08_3.bmp,4.57500,0.11666
I17.BMP,i17_08_4.bmp,3.71795,0.10223
I17.BMP,i17_08_5.bmp,2.95000,0.08624
I17.BMP,i17_09_1.bmp,6.02500,0.15202
I17.BMP,i17_09_2.bmp,6.10526,0.16969
I17.BMP,i17_09_3.bmp,5.02500,0.16003
I17.BMP,i17_09_4.bmp,3.82051,0.10174
I17.BMP,i17_09_5.bmp,2.45946,0.08193
I17.BMP,i17_10_1.bmp,6.05128,0.14481
I17.BMP,i17_10_2.bmp,5.92500,0.14312
I17.BMP,i17_10_3.bmp,5.15385,0.11199
I17.BMP,i17_10_4.bmp,3.42500,0.12692
I17.BMP,i17_10_5.bmp,2.25000,0.09843
I17.BMP,I17_11_1.BMP,5.56410,0.14411
I17.BMP,i17_11_2.bmp,5.43590,0.17313
I17.BMP,i17_11_3.bmp,3.84615,0.09272
I17.BMP,i17_11_4.bmp,2.76923,0.11154
I17.BMP,i17_11_5.bmp,1.02500,0.09674
I17.BMP,i17_12_1.bmp,5.87500,0.17025
I17.BMP,i17_12_2.bmp,5.92308,0.16372
I17.BMP,i17_12_3.bmp,5.07692,0.13753
I17.BMP,i17_12_4.bmp,3.92500,0.09610
I17.BMP,i17_12_5.bmp,2.48718,0.08004
I17.BMP,I17_13_1.BMP,5.15000,0.13486
I17.BMP,i17_13_2.bmp,4.45000,0.13205
I17.BMP,i17_13_3.bmp,3.26316,0.07143
I17.BMP,i17_13_4.bmp,2.42500,0.11117
I17.BMP,i17_13_5.bmp,2.36842,0.07825
I17.BMP,i17_14_1.bmp,5.87500,0.13778
I17.BMP,i17_14_2.bmp,5.79487,0.13655
I17.BMP,i17_14_3.bmp,5.52632,0.14287
I17.BMP,i17_14_4.bmp,4.35897,0.12814
I17.BMP,i17_14_5.bmp,3.52500,0.12741
I17.BMP,i17_15_1.bmp,3.55000,0.17660
I17.BMP,i17_15_2.bmp,3.41026,0.14827
I17.BMP,i17_15_3.bmp,3.25641,0.14827
I17.BMP,i17_15_4.bmp,3.62500,0.14003
I17.BMP,i17_15_5.bmp,4.00000,0.14142
